"Variable Name","Schema System","Schema ID","BRICS DE PV","Schema DE Name","Schema PV","Schema PV ID"
"GondlMalStatus","NINDS","C06361","","Pending","",""
"PedsQLInfSclPhysSymGasScl","NINDS","C50393","","Pending","",""
"PedsQLInfSclPhysSymGasScl","NINDS","C50393","","Pending","",""
"RFQSignfcntInjLastEffectInd","NINDS","C16622","","Pending","",""
"PDMS2AsymTnNckIntgrtPnRfxScl","NINDS","C51263","","Pending","",""
"PDMS2AsymTnNckIntgrtPnRfxScl","NINDS","C51263","","Pending","",""
"GripStrengthUOM","NINDS","C10856","","Pending","",""
"ImgAcquisitionTyp","NINDS","C15580","","Pending","",""
"PROMISDifficultySleepingScale","NINDS","C20790","","Pending","",""
"RFQWkOthrEquipUseInd","NINDS","C09252","","Pending","",""
"LOCFelPplAngyUsuNoReasnInd","NINDS","C51605","","Pending","",""
"LOCFelPplAngyUsuNoReasnInd","NINDS","C51605","","Pending","",""
"ImgRadiolgndDoseUoMOTH","NINDS","C18040","","Pending","",""
"FFQKndDietInd","NINDS","C09872","","Pending","",""
"HMQSchWrkAbsDayNum","NINDS","C17033","","Pending","",""
"HMQMedTknOnceTwiceDayScale","NINDS","C17160","","Pending","",""
"ECGAtrialArrhythmiaOTH","NINDS","C18776","","Pending","",""
"RFQLandscapeWrk66OnAgeInd","NINDS","C09193","","Pending","",""
"ELQLaughSddnEpFeelSadPrprtnScr","NINDS","C11673","","Pending","",""
"ECGHeartRate","NINDS","C04503","","Pending","",""
"RFQOthrWrkPstcdExpos2635AgeTxt","NINDS","C08970","","Pending","",""
"SerAdvrsEvntRprtCompDt","NINDS","C20415","","Pending","",""
"FusInSarcmaAbnrmlPathlgyInd","NINDS","C08203","","Pending","",""
"FAISUpLimFuncGripThingsScale","NINDS","C12071","","Pending","",""
"WVFTWrite4LtrCWord4MinCt","NINDS","C12026","","Pending","",""
"GOSEFreqntHlpNeedInd","NINDS","C18418","","Pending","",""
"ImgElTimInjecPostGdT1WSeqVal","NINDS","C15647","","Pending","",""
"CESnjuredKilledDangerQ7Score","NINDS","C20483","","Pending","",""
"RespHighFreqChWallOsSysBrndNm","NINDS","C12347","","Pending","",""
"FFQSaldDrssInd","NINDS","C09858","","Pending","",""
"RFQFrmRnchPstExpsCrp2635AgeInd","NINDS","C08959","","Pending","",""
"HyperdenseVesselSpecifyText","NINDS","C18620","","Pending","",""
"PDMS2GallopScl","NINDS","C51382","","Pending","",""
"PDMS2GallopScl","NINDS","C51382","","Pending","",""
"ImPACTCogEfficiencyIndexScore","NINDS","C21406","","Pending","",""
"SwDQFdLqdExplNosAftrIngstnScr","NINDS","C17228","","Pending","",""
"BTBISInjDeployTyp","NINDS","C20824","","Pending","",""
"PulmFuncSNIPCongestionInd","NINDS","C11114","","Pending","",""
"RFQMilSrvcPOWCtyTxt","NINDS","C08598","","Pending","",""
"PDMS2FoldPaperNeatScl","NINDS","C51511","","Pending","",""
"PDMS2FoldPaperNeatScl","NINDS","C51511","","Pending","",""
"RFQAgStpRgWrkArdMtlDstFmPr1Val","NINDS","C08809","","Pending","",""
"OrlLaxTyp","NINDS","C06196","","Pending","",""
"MPAI4InApprSocInterScale","NINDS","C07294","","Pending","",""
"GeneMutTypTxt","NINDS","C17786","","Pending","",""
"PROMISDiscouragdAbtFutureScale","NINDS","C20728","","Pending","",""
"TrialCntNum","NINDS","C15915","","Pending","",""
"MilitaryRankEnlistRankOtherTxt","NINDS","C17985","","Pending","",""
"RFQUseSuperglueInd","NINDS","C08743","","Pending","",""
"ArterialPPO2MeanDailyVal","NINDS","C01530","","Pending","",""
"HeartRhythmReslt","NINDS","C11132","","Pending","",""
"ARICTIAStrokeSudWorNumRFLegInd","NINDS","C13401","","Pending","",""
"ImPACTDesignMemLrnCorrPercVal","NINDS","C21440","","Pending","",""
"MFISRestMoreOftenLongerScore","NINDS","C11929","","Pending","",""
"FormDietCounsInd","NINDS","C14278","","Pending","",""
"FrSBeNeglectPersonlHygieneFreq","NINDS","C20970","","Pending","",""
"SymptInitialCategoryInd","NINDS","C16138","","Pending","",""
"ImPACTVerbMemCompPercVal","NINDS","C21391","","Pending","",""
"MQOLSuccessAchvWholLifeGoalScr","NINDS","C11894","","Pending","",""
"ImgTissueIntegApprGrayMttrInd","NINDS","C15517","","Pending","",""
"MEQEveningTirednessScore","NINDS","C20514","","Pending","",""
"QoLReadComplexInstrDifficltScl","NINDS","C21200","","Pending","",""
"FAISMoodTearfulFeelScale","NINDS","C12136","","Pending","",""
"TroubleMakeDecisionScale","NINDS","C21224","","Pending","",""
"PDDOCMERQAge1120ZpCode","NINDS","C10228","","Pending","",""
"BHSFutUnlikelySatisInd","NINDS","C51885","","Pending","",""
"VasospasmRestistIndexInd","NINDS","C14030","","Pending","",""
"InjICDExtCauseCode","NINDS","C05421","","Pending","",""
"InjICDExtCauseCode","NINDS","C05421","","Pending","",""
"InjICDExtCauseCode","NINDS","C05421","","Pending","",""
"InjICDExtCauseCode","NINDS","C05421","","Pending","",""
"InjICDExtCauseCode","NINDS","C05421","","Pending","",""
"InjICDExtCauseCode","NINDS","C05421","","Pending","",""
"InjICDExtCauseCode","NINDS","C05421","","Pending","",""
"InjICDExtCauseCode","NINDS","C05421","","Pending","",""
"TSTSweatChemicalOTH","NINDS","C18769","","Pending","",""
"EEGBehavioralStateRecordedOTH","NINDS","C18965","","Pending","",""
"BirthCntrlMethdTyp","NINDS","C10981","","Pending","",""
"PstpartmDayWkVal","NINDS","C15630","","Pending","",""
"AMNARTPronounceImbroglioInd","NINDS","C13100","","Pending","",""
"BRCIntentNapDayInd","NINDS","C16679","","Pending","",""
"UPDRSMotScale","NINDS","C09889","","Pending","",""
"PedsQLPainThoughtTxt","NINDS","C50497","","Pending","",""
"PedsQLPainThoughtTxt","NINDS","C50497","","Pending","",""
"SAPSVocCommntngScale","NINDS","C09511","","Pending","",""
"EchocrdLVMassIndxMeasr","NINDS","C12905","","Pending","",""
"PolysmngrphySleepTotalDur","NINDS","C12430","","Pending","",""
"ACERLngCmphnsnPicNautclScore","NINDS","C18083","","Pending","",""
"ECGBundleBrnchBlockTyp","NINDS","C12835","","Pending","",""
"ARICTIAStrokeSpLosWIncSymInd","NINDS","C13345","","Pending","",""
"ASSISTOtherSubFailFreq","NINDS","C07048","","Pending","",""
"AMNARTPronounceAcheInd","NINDS","C13057","","Pending","",""
"SCIFeedingAbilityStatus","NINDS","C19481","","Pending","",""
"ElctphysBlnkRefTstIpslR2LatVal","NINDS","C12713","","Pending","",""
"FamlyHistAssmtDate","NINDS","C14144","","Pending","",""
"CMSCompIITotalScore","NINDS","C50796","","Pending","",""
"MengtisEncphtisHistInd","NINDS","C08114","","Pending","",""
"DevelopmentalAcacdemicHistInd","NINDS","C11085","","Pending","",""
"MDSUPDRSPainOthrSensScore","NINDS","C09968","","Pending","",""
"ASSISTSedativSleepPillFailFreq","NINDS","C07045","","Pending","",""
"AMNARTPronounceAisleInd","NINDS","C13058","","Pending","",""
"DevImpLftLeadRevisCompTyp","NINDS","C18568","","Pending","",""
"SerAdvrsEvntReappInd","NINDS","C20401","","Pending","",""
"QVSFSSussVisnLossStatus","NINDS","C13197","","Pending","",""
"LIFEMajorDepressEpisInd","NINDS","C13299","","Pending","",""
"CardMRILftVentSeptlThcknsMeasr","NINDS","C12845","","Pending","",""
"LandWrtnFlntlyISOCode","NINDS","C00029","","Pending","",""
"IschInfrctHypoIschInjryAnatSit","NINDS","C02452","","Pending","",""
"PSQIATrauMemNightmreAngScl","NINDS","C20594","","Pending","",""
"RFQLandscapeWrk3645AgeInd","NINDS","C09022","","Pending","",""
"SWALQOLSwllwngProbDeprsInd","NINDS","C10304","","Pending","",""
"SymptmFirstExpOTH","NINDS","C18802","","Pending","",""
"RFQSignfcntInjSchoolWrkMissInd","NINDS","C16615","","Pending","",""
"LOCBlvMstPplBrnGoodSprtsInd","NINDS","C51595","","Pending","",""
"LOCBlvMstPplBrnGoodSprtsInd","NINDS","C51595","","Pending","",""
"SSQOLHobSocRolScale","NINDS","C13171","","Pending","",""
"UPDRSHndScale","NINDS","C09893","","Pending","",""
"ImgDomainTestedTyp","NINDS","C13967","","Pending","",""
"SMASymptmClubFootSideInd","NINDS","C12637","","Pending","",""
"AnklFootOrthosisTyp","NINDS","C18195","","Pending","",""
"CNSLSTotalScore","NINDS","C11630","","CNSLSTotalScore","",""
"CNSLSTotalScore","NINDS","C11630","","CNSLSTotalScore","",""
"CNSLSTotalScore","NINDS","C11630","","Pending","",""
"CNSLSTotalScore","NINDS","C11630","","Pending","",""
"ImgChngGrayMatVolVal","NINDS","C15417","","Pending","",""
"FFQFshOilOmgThrFatAciDalDose","NINDS","C09685","","Pending","",""
"ImPACTGamesMissedCt","NINDS","C21376","","Pending","",""
"StmlsWaveformTyp","NINDS","C15589","","Pending","",""
"SOGSGmblPyDbtBrrwChckAccntInd","NINDS","C10458","","Pending","",""
"FAISADLChairBackSidesScale","NINDS","C12093","","Pending","",""
"SDQ11ShrngScl","NINDS","C50081","","Pending","",""
"SDQ11ShrngScl","NINDS","C50081","","Pending","",""
"BVMTRFalseAlarmPercentile","NINDS","C20474","","Pending","",""
"PDMS2ArmLegExtendDelayScl","NINDS","C51314","","Pending","",""
"PDMS2ArmLegExtendDelayScl","NINDS","C51314","","Pending","",""
"GOATErrorSumVal","NINDS","C20334","","Pending","",""
"BinaurlFusionTestReslt","NINDS","C17270","","Pending","",""
"PARTORlgsSpiritlSrvcNumScore","NINDS","C07369","","Pending","",""
"PARTORlgsSpiritlSrvcNumScore","NINDS","C07369","","Pending","",""
"RFQEvrWldCtBrzCopperInd","NINDS","C08790","","Pending","",""
"VHISjPrtAvoidGrpsBcVoiceFrqScl","NINDS","C50100","","Pending","",""
"BVMTRStimulusImage","NINDS","C20499","","Pending","",""
"ClincEvntMilestDayCareInd","NINDS","C17442","","Pending","",""
"PIMSBstSymptmTrvlScale","NINDS","C10208","","Pending","",""
"GripStrengthTestPerfDateTime","NINDS","C10852","","Pending","",""
"MACEConc142FormCScore","NINDS","C18433","","Pending","",""
"PBASObsCompBehvSevScore","NINDS","C17211","","Pending","",""
"MaskLevelDiffsReslt","NINDS","C17269","","Pending","",""
"MDSUPDRSKineticTremrRtHndScore","NINDS","C10015","","Pending","",""
"CASCADEStandPrimryAcuteSubTyp","NINDS","C14261","","Pending","",""
"BWCSBowelContProbAltAct4WkScal","NINDS","C11521","","Pending","",""
"SurgIntraOpTrgtVerifSrc","NINDS","C08038","","Pending","",""
"CASEInaLacInfChiDiaConIntApScl","NINDS","C50444","","Pending","",""
"CASEInaLacInfChiDiaConIntApScl","NINDS","C50444","","Pending","",""
"RFQPestcdExposUnuslHighTxt","NINDS","C09240","","Pending","",""
"ImPACTDxAutismInd","NINDS","C21385","","Pending","",""
"WHOQOBREFAbltySatisScale","NINDS","C09948","","Pending","",""
"WHOQOBREFAbltySatisScale","NINDS","C09948","","Pending","",""
"GOSEPWrkSchlReducedCapacInd","NINDS","C20345","","Pending","",""
"HltExmMaxHrtRate","NINDS","C10874","","Pending","",""
"WTARPreviewScore","NINDS","C20604","","Pending","",""
"ASSISTCannabisUseFreq","NINDS","C07012","","Pending","",""
"ExclusionCriterionNotMetNum","NINDS","C02216","","Pending","",""
"BowelCrPostnTxt","NINDS","C06223","","Pending","",""
"PedsQLAllRightPainScl","NINDS","C50524","","Pending","",""
"PedsQLAllRightPainScl","NINDS","C50524","","Pending","",""
"TOASTIschemStrokSubTyp","NINDS","C14225","","Pending","",""
"LOCBlvStpSlfCathColdInd","NINDS","C51580","","Pending","",""
"LOCBlvStpSlfCathColdInd","NINDS","C51580","","Pending","",""
"PSQIAPhysMoveDreamScl","NINDS","C20592","","Pending","",""
"MOASPropAggSumScore","NINDS","C22584","","Pending","",""
"MOASPropAggSumScore","NINDS","C22584","","Pending","",""
"TBISympInd","NINDS","C01058","","Pending","",""
"FAISIsoSocialDiffScale","NINDS","C12119","","Pending","",""
"SDHAcuteChrncVolMeasr","NINDS","C02474","","Pending","",""
"GOATBrnDateScore","NINDS","C07178","","Pending","",""
"LabPanelCat","NINDS","C01703","","Pending","",""
"CBIRFrgtNameFamilPeopFreqScore","NINDS","C11527","","Pending","",""
"QoLFriendVisitLimtAbilityScl","NINDS","C21162","","Pending","",""
"FFQOthFdsNotPrevslyEatnInd","NINDS","C09868","","Pending","",""
"TrffAccdntSefAlcInfLkhdTyp","NINDS","C05429","","Pending","",""
"OSUTBIMSAgeNum","NINDS","C18069","","Pending","",""
"RFQAgeStrtRgTkOtrCCBMdcPer2Val","NINDS","C17714","","Pending","",""
"BrAtMedObDorNucVagRetFSevReslt","NINDS","C15070","","Pending","",""
"BPIPainNormWrkIntfrrncScale","NINDS","C09586","","Pending","",""
"OccupationPrimaryStatusOTH","NINDS","C19259","","Pending","",""
"VAToxScaleReduWBCScore","NINDS","C13256","","Pending","",""
"MSSSLoveFreq","NINDS","C14731","","Pending","",""
"MSSSLoveFreq","NINDS","C14731","","Pending","",""
"FFQIcebrgHedLettInd","NINDS","C09754","","Pending","",""
"TOMMT1Q6Score","NINDS","C20859","","Pending","",""
"HBIParCurntTiredFreqScale","NINDS","C07544","","Pending","",""
"HBIParCurntTiredFreqScale","NINDS","C07544","","Pending","",""
"RFQHerbicdExposBrth25AgeInd","NINDS","C08847","","Pending","",""
"PolysmngrphyStdyEndTime","NINDS","C12428","","Pending","",""
"ARICTIAStrokeSudNumbInd","NINDS","C13390","","Pending","",""
"ESASWellbeingScale","NINDS","C11662","","Pending","",""
"ImgGryMtrHyperT2FLAIRSiteTyp","NINDS","C12504","","Pending","",""
"RFQWrkZiramProdUseBrth25AgeInd","NINDS","C08930","","Pending","",""
"InjElapsedTime","NINDS","C17404","","Pending","",""
"CGBSWorryRelatNotPropCaredScl","NINDS","C11585","","Pending","",""
"RFQRetiredInd","NINDS","C08608","","Pending","",""
"PIMSWrstSymptmSexScale","NINDS","C10221","","Pending","",""
"ELQRCLaughEpiUnderCtrlScore","NINDS","C11706","","Pending","",""
"PolysomOxySatBelow98PctTimeDur","NINDS","C11022","","Pending","",""
"ImgVasclrTerritLocActInfarName","NINDS","C13767","","Pending","",""
"FFQPotBakBolInd","NINDS","C09799","","Pending","",""
"ImgNoisQualMethdTxt","NINDS","C15587","","Pending","",""
"RFQSignfcntInjSxAnesthAdmOTH","NINDS","C18750","","Pending","",""
"DrgScrnSamplOTH","NINDS","C18672","","Pending","",""
"RFQWrkPestcdExposBrth25AgeInd","NINDS","C08897","","Pending","",""
"PstInjctMngmntOthrTxt","NINDS","C18042","","Pending","",""
"MOASVerbAggScl","NINDS","C22581","","Pending","",""
"MOASVerbAggScl","NINDS","C22581","","Pending","",""
"PolysmngrphyTcCO2AwakeVal","NINDS","C12459","","Pending","",""
"MNAPrssrSreUlcrInd","NINDS","C10050","","Pending","",""
"GOATFirstEvntScore","NINDS","C07184","","Pending","",""
"PainChngPrtcptRcrtnSoclActScl","NINDS","C06068","","Pending","",""
"FDIPFChldDfcltShopScale","NINDS","C14669","","Pending","",""
"CardMRILftVentMassMeasr","NINDS","C10603","","Pending","",""
"RflxPlntrRtRespnsOTH","NINDS","C18945","","Pending","",""
"RelationshipSpouseStatus","NINDS","C19489","","Pending","",""
"BaslMetblcRate","NINDS","C10891","","Pending","",""
"CHRLSQFeelingPreviousYearFreq","NINDS","C09626","","Pending","",""
"WTAREquestrianScore","NINDS","C20633","","Pending","",""
"StdyTherpySessionActualDur","NINDS","C05120","","Pending","",""
"FADShowLoveInd","NINDS","C07492","","Pending","",""
"SurgRadiosurgTxSessionCt","NINDS","C14348","","Pending","",""
"SDHSubAcuteChrncAntmicSite","NINDS","C02477","","Pending","",""
"ImgMRIT1T2SeqName","NINDS","C12475","","Pending","",""
"TOMMT2Q5Score","NINDS","C20934","","Pending","",""
"ImPACTPCSSDiffRemeberScore","NINDS","C21428","","Pending","",""
"ParityMaternalVal","NINDS","C11063","","Pending","",""
"BpApCentrlCoreTyp","NINDS","C12258","","Pending","",""
"LIFEHypochonInd","NINDS","C13321","","Pending","",""
"FAISSelfPerQuieterScale","NINDS","C12145","","Pending","",""
"LIFEIntakeDate","NINDS","C17655","","Pending","",""
"CHRLSQFeelingPast12MnthFreq","NINDS","C09625","","Pending","",""
"RFQWrkSCmpndUse2635AgeInd","NINDS","C08986","","Pending","",""
"ImgSpinCordLesnTechTyp","NINDS","C15498","","Pending","",""
"CESDLifFailrInd","NINDS","C07099","","Pending","",""
"FAISBodMoveSpasmsScale","NINDS","C12044","","Pending","",""
"ARICTIAStrokeSpeLoSluSymInd","NINDS","C13344","","Pending","",""
"LngthChildVal","NINDS","C16053","","Pending","",""
"PathLesnectVasculFindTyp","NINDS","C14370","","Pending","",""
"MOASPhysAggWgtSumScore","NINDS","C50077","","Pending","",""
"MOASPhysAggWgtSumScore","NINDS","C50077","","Pending","",""
"RFQOtherAgricultWrk3645AgeInd","NINDS","C09020","","Pending","",""
"WTARHomilyScore","NINDS","C20638","","Pending","",""
"HDDevelopingMotorSymptmTyp","NINDS","C14957","","Pending","",""
"SurgLesnPLgLatExtenResEstVal","NINDS","C14320","","Pending","",""
"FARSNeuExULCAltHandLftScore","NINDS","C11761","","Pending","",""
"PathLesnectInfInflamFindTyp","NINDS","C14373","","Pending","",""
"PARTOSchoolStdyDegreeTimeScore","NINDS","C07353","","Pending","",""
"PARTOSchoolStdyDegreeTimeScore","NINDS","C07353","","Pending","",""
"RFQCurntTakAsprnInd","NINDS","C10463","","Pending","",""
"SCIPGLieVal","NINDS","C17306","","Pending","",""
"UrDipstckTstNitrStatus","NINDS","C17417","","Pending","",""
"EmplymtFullTimeStatus","NINDS","C10678","","Pending","",""
"CardiovHltExmSymptmtArhtmInd","NINDS","C12936","","Pending","",""
"QoLPhysicalHealthWorryScl","NINDS","C21194","","Pending","",""
"ScolDiagnosInd","NINDS","C10515","","Pending","",""
"FrSBeActsAppropriatAgeFreq","NINDS","C21053","","Pending","",""
"CNSBSFTakeLongerEatFrqScore","NINDS","C11619","","Pending","",""
"FBIALSFormTtlScoreVal","NINDS","C11843","","Pending","",""
"SurgRsnIndOTH","NINDS","C18759","","Pending","",""
"FADExpressFeelingEachOtherInd","NINDS","C07490","","Pending","",""
"VAToxScaleHematOthTxt","NINDS","C13257","","Pending","",""
"ARICTIASudVisLossSpeDiInd","NINDS","C13365","","Pending","",""
"StlDefctnAsstncPstThrMoAvgInd","NINDS","C18143","","Pending","",""
"MSSSPrepMealsFreq","NINDS","C14724","","Pending","",""
"MSSSPrepMealsFreq","NINDS","C14724","","Pending","",""
"ImgMatrixSizeVal","NINDS","C08243","","Pending","",""
"SymptmNewWrseNeuroInd","NINDS","C16100","","Pending","",""
"PDMS2Walk4FtLineHandsHipsScl","NINDS","C51371","","Pending","",""
"PDMS2Walk4FtLineHandsHipsScl","NINDS","C51371","","Pending","",""
"HMQMstSevLghtSnsScalee","NINDS","C17062","","Pending","",""
"ELQSmilUnuslEpFeelSadPrprtnScr","NINDS","C11697","","Pending","",""
"FAISLowLimbFuncWalkSlowScale","NINDS","C12111","","Pending","",""
"RFQEvrWldFlmCtBrzOthrMtlTxt","NINDS","C08804","","Pending","",""
"ClincEvntMilest1YrSpechInd","NINDS","C17443","","Pending","",""
"MedctnPriorConcomStrtDateTime","NINDS","C02016","","Pending","",""
"NMSSFatgLmtActFreq","NINDS","C10077","","Pending","",""
"MACEIncdntDescrptSubjRemmbrTxt","NINDS","C18432","","Pending","",""
"SCIPGMstTm","NINDS","C17295","","Pending","",""
"NMSSSexProbSevScore","NINDS","C10148","","Pending","",""
"FAISLowLimbFuncWaDiSlUnSuScale","NINDS","C12106","","Pending","",""
"BrAtNeurLossNucAccSevReslt","NINDS","C15038","","Pending","",""
"FFQRomnLefLettInd","NINDS","C09755","","Pending","",""
"PedMIDASHeadSevScore","NINDS","C14686","","Pending","",""
"PregPriorHistBirthDefectTxt","NINDS","C17996","","Pending","",""
"FrSBeAblePlanAheadFreq","NINDS","C21036","","Pending","",""
"ELQRCSmiEpiSocDistrssEmbScore","NINDS","C11736","","Pending","",""
"PedsQLFIFChldHlthIntrCntrtnScl","NINDS","C50494","","Pending","",""
"PedsQLFIFChldHlthIntrCntrtnScl","NINDS","C50494","","Pending","",""
"TOMMT1Q45Score","NINDS","C20909","","Pending","",""
"GITherapyDailyFeedVal","NINDS","C12533","","Pending","",""
"FARSPNSNeuExVibSenToeRtDur","NINDS","C17534","","Pending","",""
"RULITDelaydMemCorrctRawScore","NINDS","C51561","","Pending","",""
"RFQFarmRnchExposCrop66OnAgeInd","NINDS","C09187","","Pending","",""
"HDRSWgtLosMeasrInd","NINDS","C09366","","Pending","",""
"HMQTkngShwrPnScale","NINDS","C17090","","Pending","",""
"EIMMuscleStudiedName","NINDS","C10791","","Pending","",""
"FoodLstConsmDateTime","NINDS","C10821","","Pending","",""
"MACEIncdntDescrptDazeInd","NINDS","C18481","","Pending","",""
"RFQWrkTerbufosUse4655AgeInd","NINDS","C09106","","Pending","",""
"BWCSBowelContLoss4WkScale","NINDS","C11519","","Pending","",""
"QoLFriendActivitySatisfactScl","NINDS","C21163","","Pending","",""
"EEGFulIctalPropHemisphericTyp","NINDS","C14590","","Pending","",""
"ManualMusclePositionOTH","NINDS","C18816","","Pending","",""
"PHQ9AbnrmlDietScore","NINDS","C07435","","Pending","",""
"GlasgowOutcomeScalExtScore","NINDS","C07194","","Pending","",""
"UPDRSAnrNasVomInd","NINDS","C09925","","Pending","",""
"MedctnHistChngInd","NINDS","C15607","","Pending","",""
"ImgPhasPartialFourierInd","NINDS","C10585","","Pending","",""
"WTARParadigmScore","NINDS","C20655","","Pending","",""
"ImgOthrCarotidUltrasoundReslt","NINDS","C13921","","Pending","",""
"ImgMatrixSizeOTH","NINDS","C18700","","Pending","",""
"BRCActOutDreamAslpInd","NINDS","C16671","","Pending","",""
"PHQ9BttrDdThghtScore","NINDS","C07439","","Pending","",""
"CHRLSQFeelingReliefMoveOnceFrq","NINDS","C09619","","Pending","",""
"TOMMT2Q44Score","NINDS","C20997","","Pending","",""
"UPDRSUnPredOffPdInd","NINDS","C09922","","Pending","",""
"FFQBetCarDuration","NINDS","C09658","","Pending","",""
"HeadachLngTrtDur","NINDS","C15952","","Pending","",""
"BSI18SomScoreT","NINDS","C18641","","Pending","",""
"FAISLowLimbFuncWalAdvKnowScale","NINDS","C12105","","Pending","",""
"PittryDiseasSpecfyName","NINDS","C18165","","Pending","",""
